chamado_1,chamado_2,label,score
13711,12677,your daily monitor summary mar 10 m ≈ tela gerencial nao aparece,52.03
13711,11871,your daily monitor summary mar 10 m ≈ errors in the monitor monitoramento,60.01
13711,11861,your daily monitor summary mar 10 m ≈ failures in the monitor monitoramen,59.62
13711,11752,your daily monitor summary mar 10 m ≈ issues resolved in the monitor moni,65.89
13711,11750,your daily monitor summary mar 10 m ≈ critical repeated monitoring errors,60.68
13678,13582,cancelamento ordens duplicidade lan ≈ demissao colaborador aviso previo t,50.44
13678,13581,cancelamento ordens duplicidade lan ≈ cancelamento,80.64
13678,13546,cancelamento ordens duplicidade lan ≈ cancelamento preventiva duplicada,79.15
13678,13274,cancelamento ordens duplicidade lan ≈ cancelamento oss,79.51
13678,13260,cancelamento ordens duplicidade lan ≈ cadastro funcionario,50.23
13678,13252,cancelamento ordens duplicidade lan ≈ cancelamento preventivas,74.82
13678,13238,cancelamento ordens duplicidade lan ≈ cancelamento preventiva,79.0
13678,13232,cancelamento ordens duplicidade lan ≈ demissao colaborador indenizadoterm,51.26
13678,13117,cancelamento ordens duplicidade lan ≈ cancelamento preventivas miracemato,65.04
13678,13088,cancelamento ordens duplicidade lan ≈ solicitacao cadastro colaboradores ,50.84
13678,12558,cancelamento ordens duplicidade lan ≈ erro point service,53.05
13678,12991,cancelamento ordens duplicidade lan ≈ bug sistema paraiso,50.58
13678,12985,cancelamento ordens duplicidade lan ≈ erro sistema nao vincula paraiso,55.82
13678,12820,cancelamento ordens duplicidade lan ≈ hrguarai sobre oss lancadas sistema,53.61
13678,12819,cancelamento ordens duplicidade lan ≈ problemas 035202420 valores servico,61.71
13678,12810,cancelamento ordens duplicidade lan ≈ criacao usuario point service,51.71
13678,12808,cancelamento ordens duplicidade lan ≈ consulta dispositivos,50.73
13678,12793,cancelamento ordens duplicidade lan ≈ cancelamento ordens alvorada,74.04
13678,12791,cancelamento ordens duplicidade lan ≈ enc cancelamento,73.38
13678,12790,cancelamento ordens duplicidade lan ≈ cancelamento ordens arapoema,75.99
13678,12788,cancelamento ordens duplicidade lan ≈ enc construtora portofs company3762,50.22
13678,12787,cancelamento ordens duplicidade lan ≈ cancelamento ordem augustinopolis,65.54
13678,12786,cancelamento ordens duplicidade lan ≈ demissao colaborador aviso previo t,52.77
13678,12767,cancelamento ordens duplicidade lan ≈ cancelamento ordem alvorada,75.16
13678,12740,cancelamento ordens duplicidade lan ≈ construtora porto sa,56.68
13678,12739,cancelamento ordens duplicidade lan ≈ retorno ordem modificacao,62.47
13678,12730,cancelamento ordens duplicidade lan ≈ solicitacao cadastro sistema point ,50.08
13678,12722,cancelamento ordens duplicidade lan ≈ cadastro colaborador,54.73
13678,12720,cancelamento ordens duplicidade lan ≈ cancelamento ordem arraias,66.98
13678,12706,cancelamento ordens duplicidade lan ≈ cancelamento ordens augustinopolis,78.13
13678,12695,cancelamento ordens duplicidade lan ≈ problema cadastro equpamentos ativo,50.32
13678,12662,cancelamento ordens duplicidade lan ≈ erro vincular solicitacao servico o,51.89
13678,12657,cancelamento ordens duplicidade lan ≈ cancelamento ordem xambioa,77.28
13678,12652,cancelamento ordens duplicidade lan ≈ 03112024,50.82
13678,12627,cancelamento ordens duplicidade lan ≈ solicitacao cancelamento ordens reg,79.58
13678,12626,cancelamento ordens duplicidade lan ≈ erro sincronizacao incidente status,59.32
13678,12625,cancelamento ordens duplicidade lan ≈ problema preventivas mes outubro re,54.79
13678,12608,cancelamento ordens duplicidade lan ≈ cancelamento ordem gurupi,75.16
13678,12575,cancelamento ordens duplicidade lan ≈ cancelamento ordem dianopolis,67.18
13678,12573,cancelamento ordens duplicidade lan ≈ erro sistema point service,55.06
13678,12572,cancelamento ordens duplicidade lan ≈ diferencas resultados calculos bdi ,52.42
13678,12566,cancelamento ordens duplicidade lan ≈ enc paraiso preventivas corretivas ,51.84
13678,12553,cancelamento ordens duplicidade lan ≈ paraiso preventivas corretivas poin,50.42
13678,12548,cancelamento ordens duplicidade lan ≈ enviando certeza enviamos estao diz,51.38
13678,12547,cancelamento ordens duplicidade lan ≈ cancelamento ordem araguacu,78.75
13678,12532,cancelamento ordens duplicidade lan ≈ cancelamento preventiva xambioa,64.54
13678,12515,cancelamento ordens duplicidade lan ≈ atualizacao sistema point service,51.36
13678,12507,cancelamento ordens duplicidade lan ≈ preventiva nao sincroniza,51.07
13678,12498,cancelamento ordens duplicidade lan ≈ cancelamento ordem arapoema,75.42
13678,12465,cancelamento ordens duplicidade lan ≈ erro cadastro equipamentos,50.42
13678,12440,cancelamento ordens duplicidade lan ≈ ciracao contas point service,51.06
13678,12396,cancelamento ordens duplicidade lan ≈ fwd,53.3
13678,12355,cancelamento ordens duplicidade lan ≈ solicitacao hemocentro araguaina,65.61
13678,12346,cancelamento ordens duplicidade lan ≈ preventivas plano manutencao cancel,55.92
13678,12344,cancelamento ordens duplicidade lan ≈ cadastro,50.42
13678,12333,cancelamento ordens duplicidade lan ≈ cancelamento ordem anexo iii,69.63
13678,12332,cancelamento ordens duplicidade lan ≈ cancelamento ordem 80097042024,82.74
13678,12302,cancelamento ordens duplicidade lan ≈ erro sistema point service distribu,50.26
13678,12266,cancelamento ordens duplicidade lan ≈ erro sistema lancamento corretiva,54.41
13678,12049,cancelamento ordens duplicidade lan ≈ remover vinculo cracha,52.93
13678,12000,cancelamento ordens duplicidade lan ≈ erro lancar preventiva,53.37
13678,11996,cancelamento ordens duplicidade lan ≈ enc erro adicionar ordem servico pl,51.87
13678,11944,cancelamento ordens duplicidade lan ≈ cancelamento ordem porto nacional,53.81
13678,11922,cancelamento ordens duplicidade lan ≈ problema vinculacao ordens servico ,57.71
13678,11920,cancelamento ordens duplicidade lan ≈ corretiva nao vincula solicitacao,51.08
13678,11884,cancelamento ordens duplicidade lan ≈ cancelamento ordem etsus,67.78
13678,11867,cancelamento ordens duplicidade lan ≈ problema lancar solicitacao servico,57.94
13678,11853,cancelamento ordens duplicidade lan ≈ problema lancar preventiva regiao n,57.36
13678,11849,cancelamento ordens duplicidade lan ≈ cancelameno preventivas,83.75
13678,11838,cancelamento ordens duplicidade lan ≈ alteracao formularios,52.7
13678,11816,cancelamento ordens duplicidade lan ≈ solicitacao mudanca funcao,72.16
13678,11760,cancelamento ordens duplicidade lan ≈ desvincular,64.38
13678,11748,cancelamento ordens duplicidade lan ≈ erro tentar visualizar ordens corre,59.67
13678,11740,cancelamento ordens duplicidade lan ≈ exclusao usuario sistema point serv,50.98
13678,11720,cancelamento ordens duplicidade lan ≈ kit retirado desativacao unidade di,51.06
13651,13581,exclusao usuario sistema point serv ≈ cancelamento,50.52
13651,11861,exclusao usuario sistema point serv ≈ failures in the monitor monitoramen,50.14
13650,13515,res construtora portofs company4142 ≈ exclusao preventiva,54.16
13650,13649,res construtora portofs company4142 ≈ re construtora portofs company41429,76.39
13650,13582,res construtora portofs company4142 ≈ demissao colaborador aviso previo t,70.67
13650,13579,res construtora portofs company4142 ≈ liberacao contrato point service,61.99
13650,13268,res construtora portofs company4142 ≈ alteracao permissao,67.51
13650,13266,res construtora portofs company4142 ≈ re adicao obras point service,77.54
13650,13265,res construtora portofs company4142 ≈ adicao obras point service,67.43
13650,13264,res construtora portofs company4142 ≈ solicitacao acesso,56.74
13650,13260,res construtora portofs company4142 ≈ cadastro funcionario,68.15
13650,13255,res construtora portofs company4142 ≈ alteracao colaborador preventivas,50.55
13650,13252,res construtora portofs company4142 ≈ cancelamento preventivas,51.96
13650,13236,res construtora portofs company4142 ≈ demissao colaborador indenizadoterm,75.85
13650,13225,res construtora portofs company4142 ≈ transferencia ordens servico unidad,70.71
13650,13195,res construtora portofs company4142 ≈ fwd solicitacao acesso,67.57
13650,13215,res construtora portofs company4142 ≈ cadastro funcionarios,53.4
13650,12996,res construtora portofs company4142 ≈ inativacao usuarios goiania,56.72
13650,13197,res construtora portofs company4142 ≈ re exclusao usuario sistema point s,74.27
13650,13091,res construtora portofs company4142 ≈ cancelamento preventivas miracemato,51.65
13650,13088,res construtora portofs company4142 ≈ solicitacao cadastro colaboradores ,64.73
13650,13020,res construtora portofs company4142 ≈ planilhas composicoes saude educaca,67.57
13650,13018,res construtora portofs company4142 ≈ solicitacao logins point service,66.82
13650,13017,res construtora portofs company4142 ≈ cadastro usuario gurupi,58.46
13650,13009,res construtora portofs company4142 ≈ mudar mensagem erro,52.88
13650,12998,res construtora portofs company4142 ≈ construtora portoconstrutora porto ,74.24
13650,13001,res construtora portofs company4142 ≈ point sevice correcao cpf,62.14
13650,12999,res construtora portofs company4142 ≈ construtora portoconstrutora porto ,73.52
13650,12995,res construtora portofs company4142 ≈ cadastro funcionario emater,57.25
13650,12993,res construtora portofs company4142 ≈ cadastro usuarios point service,78.53
13650,12989,res construtora portofs company4142 ≈ cadastro cadastro point service,57.27
13650,12736,res construtora portofs company4142 ≈ cadastro conta point service,76.37
13650,12986,res construtora portofs company4142 ≈ inativacao usuario araguaina,61.97
13650,12920,res construtora portofs company4142 ≈ cadastro usuario point service,79.58
13650,12888,res construtora portofs company4142 ≈ cadastro usuario hgp,65.31
13650,12817,res construtora portofs company4142 ≈ 07122024,65.75
13650,12818,res construtora portofs company4142 ≈ solicitacao cadastro login sistema ,69.7
13650,12815,res construtora portofs company4142 ≈ solicitacao atualizacao permissoes,65.36
13650,12810,res construtora portofs company4142 ≈ criacao usuario point service,72.07
13650,12809,res construtora portofs company4142 ≈ construtora portoconstrutora porto ,72.98
13650,12803,res construtora portofs company4142 ≈ construtora portoconstrutora porto ,74.8
13650,12802,res construtora portofs company4142 ≈ construtora portoconstrutora porto ,77.89
13650,12801,res construtora portofs company4142 ≈ construtora portoconstrutora porto ,74.59
13650,12799,res construtora portofs company4142 ≈ teste 04,50.59
13650,12796,res construtora portofs company4142 ≈ exclusao usuario sistema point serv,68.04
13650,12791,res construtora portofs company4142 ≈ enc cancelamento,51.3
13650,12788,res construtora portofs company4142 ≈ enc construtora portofs company3762,80.5
13650,12786,res construtora portofs company4142 ≈ demissao colaborador aviso previo t,73.91
13650,12782,res construtora portofs company4142 ≈ alteracao versao microcontroladores,58.63
13650,12781,res construtora portofs company4142 ≈ solicitacao acesso point service,61.51
13650,12780,res construtora portofs company4142 ≈ enc problemas point service,59.6
13650,12778,res construtora portofs company4142 ≈ cadastro usuario,64.06
13650,12775,res construtora portofs company4142 ≈ enc construtora portoconstrutora po,76.64
13650,12771,res construtora portofs company4142 ≈ adicao novos colaboradores point se,57.86
13650,12770,res construtora portofs company4142 ≈ exclusao usuario sistema point serv,66.25
13650,12769,res construtora portofs company4142 ≈ exclusao usuario sistema point serv,64.91
13650,12761,res construtora portofs company4142 ≈ cadastro usuario augustinopolis,57.67
13650,12752,res construtora portofs company4142 ≈ liberacao acesso regiao norte,70.23
13650,12740,res construtora portofs company4142 ≈ construtora porto sa,75.82
13650,12730,res construtora portofs company4142 ≈ solicitacao cadastro sistema point ,67.4
13650,12728,res construtora portofs company4142 ≈ dados francisca,51.75
13650,12727,res construtora portofs company4142 ≈ construtora portoconstrutora porto ,75.44
13650,12726,res construtora portofs company4142 ≈ construtora portoconstrutora porto ,70.16
13650,12722,res construtora portofs company4142 ≈ cadastro colaborador,61.75
13650,12721,res construtora portofs company4142 ≈ solicitacao cadastro funcionario si,68.55
13650,12714,res construtora portofs company4142 ≈ nao visualizacao ordens servicos,58.73
13650,12713,res construtora portofs company4142 ≈ enc construtora portoconstrutora po,66.55
13650,12712,res construtora portofs company4142 ≈ enc construtora portoconstrutora po,65.56
13650,12711,res construtora portofs company4142 ≈ enc construtora portoconstrutora po,67.46
