chamado_1,chamado_2,label,score
12533,11705,cancelamento preventiva ≈ cancelamento preventivas,82.9
12533,12318,cancelamento preventiva ≈ cancelamento preventivas,82.14
12533,13235,cancelamento preventiva ≈ cancelamento preventivas,81.87
12544,13584,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.51
12544,12659,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.45
12544,11772,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.42
12544,13651,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.39
12544,12300,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.26
12543,12545,acesso gestora caps girassol regiao ≈ senha acesso tambem disse,77.68
12543,11925,acesso gestora caps girassol regiao ≈ acesso sistema cracha,76.89
12543,11846,acesso gestora caps girassol regiao ≈ acesso plataforma jira,73.52
12543,12202,acesso gestora caps girassol regiao ≈ adicionar usuario,71.91
12543,12752,acesso gestora caps girassol regiao ≈ liberacao acesso regiao norte,71.66
12542,12752,liberacao pointservice pasta public ≈ liberacao acesso regiao norte,74.0
12542,12639,liberacao pointservice pasta public ≈ permissao usuario,66.93
12542,12607,liberacao pointservice pasta public ≈ re solicitacao acesso laryssa monte,66.18
12542,12815,liberacao pointservice pasta public ≈ solicitacao atualizacao permissoes,65.56
12542,13020,liberacao pointservice pasta public ≈ planilhas composicoes saude educaca,65.19
12541,12704,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,95.81
12541,12615,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,95.72
12541,12803,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,95.54
12541,11904,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,95.12
12541,12653,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,94.46
12540,12454,hospital regional porto nacional of ≈ hospital regional porto nacional of,82.97
12540,12733,hospital regional porto nacional of ≈ hospital regional araguaina offline,81.86
12540,12043,hospital regional porto nacional of ≈ hospital geral palmas switch 0532 o,79.92
12540,12679,hospital regional porto nacional of ≈ hospital geral roraima switch 0856,79.2
12540,12756,hospital regional porto nacional of ≈ hospital regional dianpolis offline,77.83
12539,11878,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.88
12539,11691,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.47
12539,11756,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.39
12539,12260,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.32
12539,12812,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.2
12538,12042,inativacao usuario ≈ ativacao usuario,84.51
12538,12382,inativacao usuario ≈ permissao usuario,70.5
12538,11885,inativacao usuario ≈ cadastro usuario araguaina,70.12
12538,11935,inativacao usuario ≈ atualizacao usuario,68.45
12538,12593,inativacao usuario ≈ criar usuario araguaina,67.94
12537,12792,solicitar acesso abrir ≈ cadastro usuarios point service,75.39
12537,12784,solicitar acesso abrir ≈ cadastro usuario point service,74.57
12537,11925,solicitar acesso abrir ≈ acesso sistema cracha,73.29
12537,12415,solicitar acesso abrir ≈ solicitacao acesso,73.17
12537,13195,solicitar acesso abrir ≈ fwd solicitacao acesso,72.57
12536,12273,problema monitoramento mapa ≈ usuario aparece mapa nao registra l,56.6
12536,12463,problema monitoramento mapa ≈ arrumar unidade sistema,50.8
12536,13209,problema monitoramento mapa ≈ mapa localizacao servico realizado,50.43
12536,12606,problema monitoramento mapa ≈ usuarios nao aparecem mapa,49.11
12536,12306,problema monitoramento mapa ≈ problema preventivas regiao norte a,48.72
12535,11880,cadastro usuario fiscal ≈ cadastro usuario point service,65.55
12535,13012,cadastro usuario fiscal ≈ cadastro,64.97
12535,12323,cadastro usuario fiscal ≈ cadastro usuario,59.74
12535,12344,cadastro usuario fiscal ≈ cadastro,56.61
12535,11712,cadastro usuario fiscal ≈ cadastro fiscal contrato unidade al,55.84
12534,12702,criacao senha login ≈ criacao login,84.81
12534,12792,criacao senha login ≈ cadastro usuarios point service,76.18
12534,11840,criacao senha login ≈ criacao usuario acesso admin,74.17
12534,12920,criacao senha login ≈ cadastro usuario point service,73.33
12534,12919,criacao senha login ≈ cadastro usuario point service,73.33
12532,12368,cancelamento preventiva xambioa ≈ cancelamento preventiva,73.79
12532,12342,cancelamento preventiva xambioa ≈ cancelamento preventivas,72.61
12532,13247,cancelamento preventiva xambioa ≈ cancelamento preventivas,71.27
12532,13238,cancelamento preventiva xambioa ≈ cancelamento preventiva,71.18
12532,11849,cancelamento preventiva xambioa ≈ cancelameno preventivas,70.96
12531,12406,atualizacao senha ≈ loga mensagem nao autorizado,55.27
12531,12518,atualizacao senha ≈ usuario permissao deslogado sistema,54.0
12531,12436,atualizacao senha ≈ erro salvar planilhamento ordens se,52.76
12531,12578,atualizacao senha ≈ smtp basic authentication,52.34
12531,12302,atualizacao senha ≈ erro sistema point service distribu,52.22
12530,12302,sistema point service apresenta bug ≈ erro sistema point service distribu,83.82
12530,12853,sistema point service apresenta bug ≈ problemas point service,81.97
12530,11864,sistema point service apresenta bug ≈ problema vinculacao sistema point s,79.16
12530,11842,sistema point service apresenta bug ≈ problemas point service,76.03
12530,11722,sistema point service apresenta bug ≈ bugs sistema point service,75.85
12529,11959,hospital regional gurupi offline ≈ hospital regional pedro afonso offl,98.51
12529,12552,hospital regional gurupi offline ≈ hospital regional pedro afonso offl,98.51
12529,12600,hospital regional gurupi offline ≈ hospital regional pedro afonso offl,98.51
12529,12045,hospital regional gurupi offline ≈ hospital regional alvorada offline,97.96
12529,13250,hospital regional gurupi offline ≈ hospital regional alvorada offline,97.96
12528,12353,assunto vazio ≈ cadastro sistema point service,81.1
12528,12920,assunto vazio ≈ cadastro usuario point service,80.16
12528,12919,assunto vazio ≈ cadastro usuario point service,80.16
12528,12792,assunto vazio ≈ cadastro usuarios point service,79.04
12528,11890,assunto vazio ≈ exclusao usuario sistema point serv,78.92
12527,12415,fwd dados servidores ≈ solicitacao acesso,73.75
12527,12539,fwd dados servidores ≈ exclusao usuario sistema point serv,73.4
12527,12497,fwd dados servidores ≈ exclusao usuario sistema point serv,73.09
12527,12678,fwd dados servidores ≈ construtora portoconstrutora porto ,73.09
12527,12561,fwd dados servidores ≈ solicitacao cadastro unidade,73.05
12526,13013,colaboradores inativacao ≈ cadastro funcionarios,81.15
12526,13088,colaboradores inativacao ≈ solicitacao cadastro colaboradores ,80.24
12526,12778,colaboradores inativacao ≈ cadastro usuario,79.78
12526,12995,colaboradores inativacao ≈ cadastro funcionario emater,78.65
12526,12996,colaboradores inativacao ≈ inativacao usuarios goiania,77.57
12525,12516,atualizacao locais ≈ equipamento atualizacao itens,61.59
12525,11935,atualizacao locais ≈ atualizacao usuario,58.39
12525,13249,atualizacao locais ≈ alteracao conta,47.03
12525,11886,atualizacao locais ≈ criar usuario porto nacional,46.58
12525,11893,atualizacao locais ≈ criar usuario porto nacional,46.58
12524,12651,cancelamento ordem augustinopolis ≈ cancelamento ordens augustinopolis,83.86
12524,12706,cancelamento ordem augustinopolis ≈ cancelamento ordens augustinopolis,83.07
12524,12575,cancelamento ordem augustinopolis ≈ cancelamento ordem dianopolis,81.18
12524,12547,cancelamento ordem augustinopolis ≈ cancelamento ordem araguacu,77.65
12524,11898,cancelamento ordem augustinopolis ≈ cancelamento ordem araguacu,77.65
12523,13265,acrescimo unidades ≈ adicao obras point service,72.11
